"Year","State","State.ANSI","Commodity","Data.Item","Domain","Domain.Category","Value","CV...."
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","5,000 TO 9,999 $",350000,"34.8"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","50,000 OR MORE $",35657000,"14.2"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","LESS THAN 1,000 $",12000,"49.3"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","TOTAL","NOT SPECIFIED",39912000,"12.7"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","1,000 TO 4,999 $",414000,"15.1"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","10,000 TO 24,999 $",2923000,"13.4"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","25,000 TO 49,999 $",3710000,"19.2"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","5,000 TO 9,999 $",948000,"8.2"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","50,000 OR MORE $",7691000,"24.0"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","LESS THAN 1,000 $",18000,"33.4"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","TOTAL","NOT SPECIFIED",15703000,"13.4"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","1,000 TO 1,999 ACRES",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","1.0 TO 9.9 ACRES",3619000,"71.9"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","10.0 TO 49.9 ACRES",5824000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","100 TO 139 ACRES",108000,"-85.9"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","140 TO 179 ACRES",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","180 TO 219 ACRES",84000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","2,000 OR MORE ACRES",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","220 TO 259 ACRES",65000,"(L)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","260 TO 499 ACRES",5939000,"0.1"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","50.0 TO 69.9 ACRES",1822000,"10.5"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","500 TO 999 ACRES",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","70.0 TO 99.9 ACRES",645000,"26.4"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000 TO 2,499 $",1722000,"-25.9"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000,000 OR MORE $",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","10,000 TO 24,999 $",637000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","100,000 TO 249,999 $",1079000,"52.1"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","2,500 TO 4,999 $",494000,"-49.0"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","25,000 TO 49,999 $",474000,"-95.4"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","250,000 TO 499,999 $",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","5,000 TO 9,999 $",1289000,"-52.8"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","50,000 TO 99,999 $",615000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","500,000 TO 999,999 $",5472000,"6.5"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","LESS THAN 1,000 $",1675000,"-12.0"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","1,000 TO 2,499 $",1729000,"-25.6"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","1,000,000 OR MORE $",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","10,000 TO 24,999 $",65000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","100,000 TO 249,999 $",1881000,"49.2"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","2,500 TO 4,999 $",573000,"-36.7"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","25,000 TO 49,999 $",496000,"-92.2"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","250,000 TO 499,999 $",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","5,000 TO 9,999 $",1419000,"-46.9"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","50,000 TO 99,999 $",278000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","500,000 TO 999,999 $",4870000,"5.2"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","LESS THAN 1,000 $",1614000,"-14.0"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1111",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1112",5734000,"12.6"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1113",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1114",18407000,"23.0"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1119",877000,"-22.0"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11193 & 11194 & 11199",877000,"-22.0"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112111",1006000,"-31.4"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112112",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11212",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1122",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1123",820000,"-17.2"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1124",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1125 & 1129",1844000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED",24209000,"22.7"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","1,000 TO 4,999 $",414000,"15.1"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","10,000 TO 24,999 $",2921000,"13.4"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","25,000 TO 49,999 $",3710000,"19.2"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","5,000 TO 9,999 $",949000,"8.2"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","50,000 OR MORE $",7687000,"24.0"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","LESS THAN 1,000 $",18000,"33.4"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","TOTAL","NOT SPECIFIED",15698000,"13.4"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","1,000 TO 1,999 ACRES",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","1.0 TO 9.9 ACRES",3618000,"71.8"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","10.0 TO 49.9 ACRES",5827000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","100 TO 139 ACRES",104000,"-88.7"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","140 TO 179 ACRES",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","180 TO 219 ACRES",84000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","2,000 OR MORE ACRES",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","220 TO 259 ACRES",65000,"(L)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","260 TO 499 ACRES",5942000,"0.1"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","50.0 TO 69.9 ACRES",1822000,"10.5"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","500 TO 999 ACRES",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","70.0 TO 99.9 ACRES",645000,"26.4"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000 TO 2,499 $",1722000,"-25.9"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000,000 OR MORE $",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","10,000 TO 24,999 $",637000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","100,000 TO 249,999 $",1083000,"51.9"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","2,500 TO 4,999 $",493000,"-49.1"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","25,000 TO 49,999 $",482000,"-93.7"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","250,000 TO 499,999 $",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","5,000 TO 9,999 $",1283000,"-53.0"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","50,000 TO 99,999 $",615000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","500,000 TO 999,999 $",5478000,"6.5"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","LESS THAN 1,000 $",1675000,"-12.0"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","1,000 TO 2,499 $",1729000,"-25.6"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","1,000,000 OR MORE $",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","10,000 TO 24,999 $",64000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","100,000 TO 249,999 $",1885000,"49.1"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","2,500 TO 4,999 $",572000,"-36.7"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","25,000 TO 49,999 $",505000,"-90.6"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","250,000 TO 499,999 $",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","5,000 TO 9,999 $",1413000,"-47.1"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","50,000 TO 99,999 $",278000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","500,000 TO 999,999 $",4876000,"5.1"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","LESS THAN 1,000 $",1614000,"-14.0"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1111",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1112",5740000,"12.6"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1113",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1114",18429000,"23.0"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1119",875000,"-22.1"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11193 & 11194 & 11199",875000,"-22.1"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112111",1006000,"-31.4"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112112",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11212",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1122",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1123",820000,"-17.2"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1124",NA,"(D)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1125 & 1129",1846000,"(H)"
2022,"RHODE ISLAND",44,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED",24250000,"22.6"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","1,000 TO 4,999 $",1226000,"13.1"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","10,000 TO 24,999 $",7600000,"10.3"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","25,000 TO 49,999 $",14772000,"17.7"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","5,000 TO 9,999 $",2763000,"12.7"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","50,000 OR MORE $",369665000,"6.7"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","LESS THAN 1,000 $",78000,"11.2"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","TOTAL","NOT SPECIFIED",396104000,"6.1"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","1,000 TO 4,999 $",2733000,"15.9"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","10,000 TO 24,999 $",16182000,"15.0"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","25,000 TO 49,999 $",14492000,"12.4"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","5,000 TO 9,999 $",6520000,"14.7"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","50,000 OR MORE $",45467000,"11.1"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","LESS THAN 1,000 $",91000,"12.6"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","TOTAL","NOT SPECIFIED",85484000,"11.5"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","1,000 TO 1,999 ACRES",76262000,"3.3"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","1.0 TO 9.9 ACRES",1453000,"-89.1"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","10.0 TO 49.9 ACRES",4293000,"(H)"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","100 TO 139 ACRES",5061000,"-44.9"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","140 TO 179 ACRES",7474000,"25.6"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","180 TO 219 ACRES",5076000,"45.2"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","2,000 OR MORE ACRES",131293000,"(L)"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","220 TO 259 ACRES",8417000,"25.3"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","260 TO 499 ACRES",49431000,"22.2"
2022,"VERMONT",50,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","50.0 TO 69.9 ACRES",554000,"(H)"
